Nama File,Domain Asal,Hari Ke-,Jenis Potongan,ID Klaster Kmeans,Asumsi Kondisi
DAY-2_UMKM_SMC_122.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_123.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_124.JPG,UMKM,DAY-2,SMC,0,Klaster A
DAY-2_UMKM_SMC_125.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_126.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_127.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_128.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_129.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_130.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_131.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_132.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_133.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_134.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_135.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_136.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_137.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_138.JPG,UMKM,DAY-2,SMC,0,Klaster A
DAY-2_UMKM_SMC_139.JPG,UMKM,DAY-2,SMC,1,Klaster B
DAY-2_UMKM_SMC_140.JPG,UMKM,DAY-2,SMC,1,Klaster B
